9
16 66 25 228 153 85 154 23
16 66 6 1467 37 7 21 23
0 66 4 204 535 490 1416 9
16 66 261 338 466 1783 276 15
1191 744 7 102 316 6 171 7
0 1 938 627 702 270 399 9
0 66 295 901 13 91 21 23
0 10 269 971 6 117 7 23
16 1 581 29 316 154 6 484
0 17 398 554 390 902 140 23
24 10 878 6 74 7 321 15
24 10 203 717 594 254 497 15
0 1 394 401 40 6 2326 74
0 1 182 1060 12 34 21 15
16 17 417 1450 6 344 7 9
16 66 431 535 1311 178 6 344
47 460 645 21 398 738 1947 65
0 66 39 133 6 661 7 23
0 66 549 6 246 185 52 23
47 1016 191 338 25 338 194 65
16 17 124 357 19 53 440 9
24 17 132 4 387 276 1048 15
24 1 490 153 231 287 902 23
16 66 943 1061 45 209 949 23
0 66 25 244 40 2249 427 9
24 66 453 431 695 1041 6 344
0 313 1243 403 535 6 2285 233
16 10 417 5 40 674 605 23
16 10 666 2103 721 21 846 9
16 66 45 111 268 429 83 23
16 66 710 91 435 332 12 23
0 1 194 56 695 1840 6 344
24 1 133 27 397 690 287 15
0 1 961 878 1081 299 389 9
0 1 417 2103 610 329 6 74
0 1 4 493 119 188 429 15
0 66 6 1050 7 560 25 23
0 66 152 89 172 83 943 9
0 1 6 343 7 102 316 9
16 10 6 130 7 152 29 15
16 10 21 6 212 7 409 23
16 1 431 183 6 74 7 15
0 10 629 187 431 157 205 15
0 66 1311 204 535 6 37 7
0 66 763 594 201 83 6 448
0 66 203 204 208 249 91 23
24 1 1103 1311 1226 140 6 444
0 17 772 6 41 130 7 23
0 17 57 274 140 21 243 9
0 1 6 130 7 750 710 15
16 66 1113 200 429 1056 309 15
0 66 6 130 7 19 710 23
16 17 109 387 182 1311 83 15
47 727 6 74 7 230 4 23
24 10 1060 355 6 647 7 23
24 66 17 387 165 175 261 23
0 10 490 1783 1226 1564 4 23
0 1 253 25 1314 1311 208 23
24 1 431 535 6 130 7 9
24 10 453 357 29 750 194 23
0 66 187 191 821 83 151 23
16 17 1103 2103 1851 6 2285 829
16 66 243 4 1771 6 744 853
16 66 961 473 898 25 4 23
24 1 1959 25 145 25 1219 9
0 17 187 282 164 60 6 98
0 6 1509 7 1565 6 212 7
0 17 490 6 1050 7 314 23
0 17 183 6 74 7 943 15
0 10 267 957 535 113 501 23
16 10 6 2130 2285 7 276 15
0 17 370 435 200 53 6 74
0 17 501 6 528 1421 7 9
0 10 733 961 387 6 136 41
0 1 1529 865 821 1783 1834 23
24 1 731 535 1585 216 109 15
16 17 2530 765 409 359 22 23
24 17 768 332 710 21 268 23
16 66 309 249 594 542 626 15
0 10 206 901 183 299 277 23
0 1 1255 40 245 155 6 130
16 66 313 255 91 349 83 15
0 17 1058 40 6 70 7 23
0 66 879 82 417 288 6 705
16 10 6 2366 622 7 243 15
0 66 123 269 115 249 6 1046
0 1 1231 78 140 6 1258 98
0 10 164 313 191 736 4 23
24 10 295 403 313 63 275 23
24 1 947 492 915 25 164 23
24 1 158 1060 229 84 270 23
16 1 549 29 316 85 690 23
24 1 387 1463 6 822 7 23
24 17 398 165 387 2103 83 23
0 17 60 6 1607 7 244 15
0 10 264 6 74 7 405 23
24 17 1063 89 1059 28 53 23
0 66 1331 512 313 1517 25 15
0 10 878 113 40 140 1091 23
24 1 60 90 938 732 1116 15
24 66 40 3 299 1321 904 23
0 17 411 938 172 485 30 15
24 114 1246 6 130 984 7 15
16 66 1783 473 6 2117 52 9
16 1 321 1385 255 6 1258 366
24 17 6 2282 7 321 274 23
24 66 267 537 29 169 6 1421
0 17 512 2103 887 5 276 15
0 1 731 535 78 674 102 15
0 10 6 98 7 309 126 15
16 10 325 40 25 6 890 130
47 1401 727 524 50 51 1316 213
0 66 6 130 7 82 152 23
16 315 6 98 7 624 397 15
16 1 1311 535 6 70 7 15
0 17 466 164 6 130 7 15
16 10 191 253 736 4 501 23
0 10 253 5 325 633 25 23
0 1 1208 6 74 7 710 15
0 17 191 315 2103 43 21 9
0 17 750 204 156 429 6 959
0 10 1311 612 83 6 212 74
16 17 674 315 6 70 7 15
16 66 208 287 21 486 6 455
16 1 56 878 1384 1547 405 15
24 10 512 113 163 6 2326 246
47 261 25 187 338 216 51 2028
16 17 913 13 431 1529 1121 23
0 66 2103 535 13 140 61 9
0 10 1311 1263 255 1131 329 15
0 1 1103 466 56 165 6 444
24 1 447 390 83 535 45 23
24 10 45 255 695 45 949 23
24 66 3 338 313 610 104 15
0 66 45 478 1143 172 270 23
47 460 187 295 109 398 60 65
0 1 206 1311 1617 612 6 130
0 1 1311 762 6 757 7 15
0 10 453 6 74 7 316 9
0 66 431 255 1384 61 84 15
16 66 1725 152 429 1063 1348 23
24 66 255 702 4 387 549 15
0 66 401 535 6 577 7 9
24 1 191 325 736 28 63 15
0 10 133 165 181 1121 6 74
24 10 203 473 943 13 6 177
24 2301 821 313 678 13 91 15
0 17 315 398 539 245 796 9
16 66 56 453 26 889 21 23
16 10 1756 214 394 349 6 1782
16 164 451 6 74 7 126 15
16 66 225 674 187 109 633 23
0 1 6 2343 7 409 336 15
0 10 44 466 45 405 207 23
47 465 461 421 21 646 362 65
47 191 40 109 253 109 1121 65
0 10 821 394 821 163 816 23
0 10 206 865 431 276 597 15
16 1 6 1322 7 173 409 15
24 10 164 113 56 275 83 15
0 10 338 610 431 614 276 15
16 1 750 717 6 74 7 9
0 17 295 113 206 4 6 444
0 10 164 878 901 514 109 23
0 10 961 1416 865 43 605 9
24 10 1440 191 674 191 6 130
24 1 201 119 21 1348 152 23
16 10 398 198 175 403 6 577
16 1 6 379 7 86 910 23
24 66 910 537 6 70 7 15
0 10 244 78 2103 29 13 15
16 10 30 370 45 1544 152 23
24 17 466 336 6 70 7 9
24 17 702 497 13 83 323 15
0 1 267 113 40 1783 314 23
24 17 765 102 21 943 101 15
16 1 265 429 172 21 126 23
0 800 6 130 70 7 2590 23
24 66 313 535 398 216 25 15
0 1 551 6 127 70 7 15
24 17 231 28 910 89 6 344
0 17 1311 1229 887 674 83 23
16 17 403 198 1343 1347 57 23
0 66 209 710 250 30 1148 23
16 1 25 78 187 1817 25 15
24 17 5 60 1083 878 216 23
16 66 180 6 939 7 101 15
16 17 878 6 344 7 535 15
16 66 257 119 6 41 7 15
24 1 57 191 187 612 6 74
0 10 1331 2103 6 130 7 9
0 6 379 7 1522 6 1258 7
16 66 109 478 229 85 478 23
0 17 278 674 158 156 53 23
16 1 262 512 6 130 7 9
16 66 453 56 1311 183 1949 23
0 17 1783 909 6 136 7 23
0 10 338 451 674 878 207 23
16 1 535 473 478 316 359 23
16 10 152 28 1061 91 152 9
16 66 710 1071 354 478 6 344
24 66 31 6 112 7 403 23
16 17 254 910 168 916 154 23
0 17 583 410 172 270 943 9
0 10 109 113 206 313 904 23
24 66 249 516 1363 491 6 526
0 66 1311 535 6 41 7 9
16 17 865 1103 193 163 417 9
0 66 187 6 74 7 102 15
24 10 5 199 101 256 158 9
16 66 6 93 304 600 7 15
0 10 262 113 140 6 2285 233
16 1 431 535 6 130 7 23
16 10 256 6 1668 7 84 23
24 1 896 173 869 6 32 130
0 1 1311 1384 431 63 109 23
47 221 1135 21 361 605 976 65
0 17 206 1783 1147 91 205 23
0 1 1058 261 403 13 207 9
24 10 315 878 909 1311 276 15
16 66 768 6 212 7 101 15
16 1 133 549 6 41 7 15
16 17 188 316 82 6 812 7
16 388 4 764 83 145 6 577
24 10 878 370 475 91 1400 23
16 10 6 2240 7 201 316 23
24 10 109 6 74 7 321 15
16 17 512 1810 961 243 25 9
24 1 520 1226 370 624 25 15
0 66 83 6 905 7 483 9
16 1 1060 390 316 21 823 9
0 10 139 1223 999 172 28 9
24 17 961 191 398 1376 83 23
0 10 309 429 1018 210 6 577
0 1 1060 200 478 83 555 23
47 460 645 646 4 51 1099 725
0 1 731 29 485 30 1348 23
0 10 1311 1617 535 6 991 1927
0 17 403 453 6 130 7 15
16 17 253 133 178 429 21 23
0 10 1774 6 1350 7 560 15
0 10 6 41 7 283 156 23
47 1033 49 191 261 362 51 324
0 66 957 6 2198 7 1245 23
24 10 253 338 889 1310 1036 23
0 1 4 278 2103 1834 1063 9
0 66 497 387 255 680 6 577
16 1 6 1444 7 13 140 23
0 17 78 1311 313 276 4 23
0 10 501 89 21 359 6 74
24 10 25 629 60 1529 629 15
16 1 765 175 56 811 6 130
0 10 1783 45 821 370 6 74
0 66 325 401 6 74 7 9
16 66 1245 1487 1783 1132 387 15
0 17 274 431 180 191 329 9
16 10 78 431 1400 140 6 130
24 10 878 6 74 7 21 23
16 1 347 1059 21 349 878 23
0 1 325 6 74 7 82 15
0 10 1058 165 403 390 21 23
0 10 6 2304 7 257 309 15
0 10 57 203 6 74 7 15
0 66 5 261 315 4 643 23
24 1 274 140 695 243 4 15
0 1 1807 255 2103 614 1043 9
16 66 1311 6 98 7 84 15
24 10 564 453 1783 215 83 23
16 17 253 336 153 109 378 15
0 1 325 431 21 1505 1562 9
16 17 690 6 74 7 156 15
24 10 1364 307 203 610 739 15
16 17 466 473 398 512 194 23
0 66 164 451 338 109 6 74
0 10 264 6 74 578 7 15
0 1 262 473 60 6 1258 7
16 66 358 670 28 126 6 74
16 66 538 510 403 40 25 23
0 17 194 387 1321 1311 904 23
0 10 476 244 916 21 638 9
0 17 336 206 751 4 278 15
47 198 6 622 52 387 109 15
24 66 483 262 431 255 410 15
0 17 981 390 1143 83 1432 15
47 191 394 109 4 63 51 324
24 17 166 901 535 614 6 74
24 10 466 261 255 206 403 23
0 66 2103 695 1088 325 216 9
0 66 315 394 278 878 83 15
24 66 1149 865 172 21 6 344
24 10 451 765 626 6 632 7
0 66 115 417 206 601 1296 23
0 17 40 253 1783 1736 6 74
24 66 1388 865 109 1134 666 23
47 648 645 646 462 221 461 65
24 60 209 316 29 314 46 9
16 17 2103 204 6 74 7 15
24 1 878 1523 674 878 614 23
0 1 6 1217 7 910 208 23
16 66 878 695 169 703 6 74
47 460 1068 780 85 1183 51 108
0 1 6 1506 87 529 7 15
0 66 198 338 898 25 197 23
16 1 1517 501 869 398 1219 9
24 6 130 7 21 1400 537 9
0 17 370 401 535 180 736 9
0 10 535 89 84 83 53 9
0 66 206 6 130 7 560 23
0 1 6 97 87 1152 7 9
16 17 5 116 145 2103 1330 23
24 66 1311 1384 540 91 6 322
16 17 149 1346 207 387 6 1002
24 66 4 878 153 6 479 344
0 10 1056 210 410 53 986 23
16 17 961 563 83 1299 96 23
0 66 25 717 201 6 785 517
24 17 579 6 130 136 7 23
16 17 638 12 429 283 1078 9
0 17 66 6 1014 7 154 23
24 1 431 1529 278 6 41 7
0 6 1404 7 342 6 74 801
0 17 878 535 1385 6 2326 320
24 10 278 206 145 512 783 15
0 66 204 435 1209 123 478 23
16 66 25 253 198 315 6 74
24 17 878 1081 178 865 666 9
0 1 57 78 6 74 7 23
0 66 638 12 6 1390 7 23
24 10 1311 153 1346 949 230 23
0 10 1311 255 6 2557 7 23
16 10 942 5 6 850 7 23
0 10 325 164 6 41 7 23
0 66 666 60 512 91 90 23
16 66 253 163 321 624 21 15
0 10 674 315 299 1496 275 23
0 17 666 2103 1116 6 98 2152
16 17 245 612 535 140 1078 15
16 17 609 315 1783 313 4 23
0 1 191 187 387 878 6 1261
16 17 417 40 4 191 91 15
0 1 946 878 1243 201 53 23
24 10 56 1297 299 275 188 23
16 1 204 535 957 83 1063 9
24 1 145 387 483 208 83 15
24 10 446 56 624 349 188 9
16 66 253 325 466 40 6 498
0 1 325 387 1783 6 98 112
16 10 253 3 191 109 163 9
0 66 431 6 130 7 601 15
16 10 2103 209 13 254 497 15
24 10 165 6 1488 7 30 23
0 66 338 1297 1783 731 276 9
0 66 878 1229 25 6 2326 320
0 17 949 485 30 83 18 23
0 1 315 149 25 83 59 9
0 1 1243 204 338 183 6 815
24 6 1373 7 172 6 1196 786
0 10 2103 1330 633 191 60 15
24 10 1311 255 765 466 6 1196
0 66 152 25 1103 6 74 7
0 66 249 1918 750 12 321 23
16 1 332 316 83 507 6 344
0 10 2103 1617 473 73 91 15
47 338 198 109 165 6 130 7
16 66 56 194 370 1526 403 23
24 17 162 116 6 890 7 23
16 66 666 626 804 332 6 1023
0 66 301 409 40 140 1919 23
0 17 152 204 269 84 6 247
0 66 165 56 503 4 198 23
0 17 612 299 481 696 6 344
16 10 5 358 893 7 970 15
24 66 410 201 126 804 102 23
0 1 2103 535 1332 957 612 9
0 1 113 313 311 724 4 15
0 17 878 337 6 322 7 23
24 66 25 262 605 61 329 9
16 66 674 602 1892 1783 6 2190
0 66 878 1851 6 41 7 23
16 66 1311 255 6 74 7 23
0 17 1083 907 429 119 4 23
24 66 1348 21 40 313 702 9
0 10 451 35 466 493 710 9
2026 7 1621 140 540 6 744 7
24 17 403 5 1043 6 98 1046
0 17 244 666 336 901 614 23
0 66 949 1143 1331 949 702 23
24 10 240 347 89 274 1919 9
24 17 6 343 7 1128 6 647
16 10 25 690 370 1574 1878 9
0 66 4 1083 183 6 744 7
0 66 165 150 6 75 7 23
16 66 1450 261 1419 21 269 15
0 1 29 258 156 6 479 1357
0 1 750 1143 1251 298 603 23
0 10 198 83 299 356 6 130
24 1 6 246 1316 74 7 9
0 1 191 1311 1834 6 2326 939
0 10 390 102 21 371 6 1368
16 17 165 5 512 6 212 7
47 261 243 51 812 52 740 65
0 1 5 347 1033 1251 986 23
16 17 674 1346 1263 178 901 23
24 10 417 694 638 1348 123 23
47 1033 524 1248 362 524 30 65
0 10 435 594 916 804 153 23
0 10 1399 204 535 6 74 1488
24 66 961 89 73 84 288 23
0 17 690 535 231 214 109 23
24 17 282 60 1244 431 6 1084
0 574 153 123 938 6 434 322
16 66 178 741 68 83 1232 15
0 66 203 1783 535 256 950 23
16 10 1388 403 4 633 336 15
0 10 56 133 394 878 678 15
16 66 165 466 6 1524 7 23
16 17 4 398 1311 255 336 15
0 10 40 1311 612 1330 6 171
0 17 115 153 126 332 410 9
0 1 1453 710 19 6 434 1127
16 17 961 398 431 183 535 23
16 1 116 113 431 1496 6 667
0 1 45 156 200 82 6 1730
0 10 878 78 109 6 2285 7
16 66 957 1783 255 6 74 7
0 10 387 695 139 535 6 1723
24 10 6 787 718 1693 7 15
24 301 485 537 542 21 200 9
16 17 1005 258 154 27 101 23
0 17 244 431 535 6 98 74
24 1 56 338 1311 6 2285 7
24 17 666 165 957 643 325 23
0 17 638 390 154 750 485 15
24 17 133 198 490 1450 61 15
16 1 490 267 594 83 446 23
0 17 1311 535 1783 6 2297 2274
0 17 325 116 1311 6 2326 320
16 1 1060 178 309 560 59 23
16 17 674 21 1783 6 2228 561
0 1 451 690 612 535 1762 23
24 10 638 446 478 21 6 136
24 17 6 1506 718 1958 7 9
16 1 429 152 6 500 7 23
0 17 865 878 1081 307 216 9
0 17 501 109 1783 6 2326 1723
0 66 564 165 204 277 4 23
16 17 191 403 6 822 7 23
0 10 4 702 387 101 89 15
16 1 6 1211 7 957 695 23
24 66 198 878 1834 6 130 7
0 17 626 20 537 6 812 567
16 17 338 253 901 1526 25 15
16 17 390 201 6 130 7 15
16 1 501 387 191 1450 405 15
47 394 178 60 51 2245 52 65
0 17 33 126 446 21 378 15
0 10 6 2366 622 7 405 9
16 66 564 436 376 5 91 15
24 6 2142 7 1974 25 196 23
0 10 25 317 183 91 347 15
0 17 10 336 6 41 7 23
16 17 410 446 208 231 770 15
24 1 6 2274 7 535 200 23
16 1 501 431 614 6 98 185
16 66 166 1240 535 140 6 622
16 1 451 1311 1226 6 70 7
0 66 2271 2103 662 6 74 7
24 66 253 78 1243 6 74 1720
16 17 961 78 431 6 74 7
0 1 315 187 206 255 1133 15
24 10 6 130 7 82 126 23
16 66 773 165 6 117 7 23
0 66 1041 348 244 982 6 74
16 28 152 21 589 6 1080 74
24 17 806 848 21 848 152 23
16 17 325 204 140 6 74 7
0 10 4 336 1783 614 21 15
0 66 299 349 268 126 624 9
0 1 501 1041 784 741 359 23
0 1 764 516 594 446 102 23
0 10 1058 40 180 429 560 23
0 10 1056 20 1006 85 6 1023
16 1 25 387 907 200 332 23
0 66 244 4 25 198 6 1029
24 10 18 67 6 74 7 15
24 1 3 204 1416 141 63 23
0 10 5 878 535 178 275 23
24 17 325 1271 253 1783 255 23
16 1 6 344 7 168 537 15
0 17 309 742 338 119 435 9
0 1 78 278 140 6 384 7
0 66 541 6 212 7 703 23
0 17 677 255 6 632 7 23
0 10 261 666 6 632 7 23
0 66 78 25 889 6 2285 7
0 10 2103 1384 431 6 74 7
0 1 453 89 348 283 1346 15
24 66 806 230 21 537 321 15
24 1 447 610 739 6 98 1158
0 10 200 497 91 84 126 23
0 66 325 6 74 7 496 15
0 1 283 466 163 6 2326 320
16 17 307 1783 731 683 349 23
0 66 309 67 200 249 270 23
24 1 473 313 1464 1208 61 23
0 66 325 387 431 6 2228 7
0 17 501 657 214 6 98 322
0 17 6 2300 7 13 949 23
0 66 466 431 731 510 2120 15
24 66 4 21 169 201 429 9
16 1 451 387 878 6 2326 577
24 10 295 431 193 191 1036 9
24 17 6 343 7 1989 6 1814
16 10 261 325 1311 6 2285 7
0 1 5 594 13 275 4 9
0 10 198 145 313 450 612 15
16 17 5 175 370 6 344 1023
0 1 629 2103 225 21 56 15
24 10 126 29 314 1251 532 9
24 17 278 865 6 812 7 23
16 66 1331 336 299 91 321 23
0 66 493 126 154 309 156 15
24 1 206 629 1226 193 674 15
0 66 961 941 466 102 21 15
16 66 267 475 6 2159 52 23
24 1 325 194 165 113 6 1813
0 5 261 1783 1226 207 295 23
24 17 394 1810 873 1374 63 23
0 1 501 145 2103 1834 6 978
0 17 1517 206 6 667 70 7
16 10 25 228 390 91 369 15
0 163 295 501 466 4 802 15
0 66 453 417 178 901 140 15
16 17 113 25 403 1783 703 23
24 66 961 387 13 6 74 7
0 66 109 315 313 1617 6 322
0 10 253 492 163 535 612 23
16 66 809 6 74 7 943 15
0 10 5 315 1783 109 6 328
0 10 1232 6 130 7 200 15
0 66 398 78 1749 6 98 233
16 10 417 1311 255 6 130 7
0 10 1311 535 901 1783 60 23
16 66 765 516 349 446 119 15
0 1 721 535 261 111 140 15
16 1 313 610 262 633 387 23
0 66 765 156 321 349 270 23
16 1 6 2111 7 84 390 15
0 66 191 1311 1208 898 6 978
47 465 1068 421 1034 51 526 829
24 66 309 200 91 435 316 9
16 66 2103 535 313 1384 1296 6
0 66 1311 1851 261 4 78 23
24 1 961 398 299 614 200 15
0 17 25 40 1091 140 2162 7
0 66 6 2228 7 560 6 723
0 1 56 666 1783 909 216 23
16 1 307 657 490 690 1347 9
16 17 592 318 295 21 916 23
24 66 6 2297 7 910 702 23
47 261 78 83 109 51 600 52
47 394 261 295 60 83 51 352
16 66 67 710 201 21 19 23
0 1 283 1083 605 25 547 23
24 1 56 878 483 535 560 23
16 10 665 4 325 736 4 23
16 10 173 1660 405 91 266 23
24 66 109 262 1783 1384 275 23
0 66 201 493 717 6 434 74
0 17 1475 475 6 344 7 23
0 1 253 198 6 74 7 23
24 66 765 6 939 7 168 15
0 66 309 83 485 18 501 23
16 1 198 5 398 6 2285 7
24 17 549 299 535 878 6 908
24 66 6 130 7 115 153 23
16 17 59 1063 275 6 74 7
0 17 1103 196 609 907 115 15
24 66 1442 865 63 6 344 7
0 17 113 336 614 111 535 9
24 17 6 1759 7 85 594 23
24 113 57 466 1311 25 325 15
16 1 1953 204 255 83 387 9
24 17 1311 6 74 7 763 15
0 1 549 436 140 6 160 320
16 1 26 695 6 74 7 23
24 1 325 1851 6 1488 7 23
16 10 1783 274 510 6 130 673
24 17 113 5 6 70 7 15
24 17 243 336 43 6 98 322
24 1 206 370 156 12 6 32
24 17 3 60 240 410 143 15
0 1 6 97 434 392 7 9
24 66 253 466 891 417 45 15
16 17 10 990 560 90 6 79
24 66 1348 153 21 239 269 9
0 1 431 255 6 1014 7 15
0 1 3 6 1568 7 1056 15
0 17 938 742 113 501 6 353
24 1 253 21 6 1668 7 23
16 1 453 436 140 1060 230 23
0 10 431 1147 283 191 453 15
0 66 564 2103 1384 307 480 15
0 10 750 710 30 560 390 9
0 10 878 1851 410 784 21 9
24 66 325 25 6 1506 7 23
0 1 309 89 390 154 1030 15
0 1 878 1016 299 398 6 936
16 261 501 315 6 74 7 23
0 10 612 493 68 410 83 9
24 10 198 165 1783 6 98 1046
0 10 206 490 318 6 98 479
16 1 84 25 78 269 958 15
0 66 1133 62 325 62 63 23
0 17 166 187 6 74 7 23
16 66 657 325 389 25 315 23
16 66 387 162 6 1760 405 23
24 17 1450 451 145 6 212 7
16 10 133 1036 1851 674 844 23
16 66 261 638 28 85 811 9
24 17 253 338 25 191 4 23
24 1 111 535 560 349 46 23
0 17 140 431 1637 83 6 406
16 17 451 466 501 145 109 15
24 17 6 320 7 29 83 15
24 1 1311 153 13 200 1163 15
16 66 501 133 78 6 98 1998
24 17 1817 83 299 6 74 553
0 17 325 6 130 7 2358 15
0 66 1657 6 324 7 1060 23
24 10 417 1311 901 2176 6 344
24 66 865 878 614 6 2326 7
24 1 878 204 431 109 466 23
47 163 1423 83 6 1288 7 9
16 17 572 229 594 83 6 531
24 66 451 194 512 262 700 23
47 50 780 91 146 4 51 129
16 10 3 164 6 822 7 23
24 66 1783 1464 6 632 7 23
16 66 83 210 168 6 37 604
0 1 25 916 624 91 881 23
16 66 57 6 1600 7 154 23
47 50 646 451 781 51 41 1661
0 17 417 198 844 329 6 2041
0 66 60 187 313 6 2285 7
0 1 313 45 1400 140 347 23
0 66 206 690 1965 73 6 217
16 1 390 548 30 347 6 160
47 198 501 4 1677 336 283 65
0 66 394 878 678 178 140 15
16 66 6 74 7 1030 321 23
0 17 278 28 91 83 1056 15
0 1 1587 1321 523 666 501 9
0 17 10 691 494 25 85 23
16 66 732 163 6 74 7 23
24 17 878 6 2286 622 7 15
24 109 321 230 458 102 268 9
24 10 1349 431 1464 6 2297 939
24 1 178 133 501 466 431 15
16 1 453 638 153 270 6 1658
0 66 1783 1617 183 182 436 9
0 17 198 40 957 695 140 15
16 1 431 255 109 417 658 23
16 17 261 244 6 97 1421 777
0 17 417 133 109 674 472 23
0 66 180 45 140 965 19 15
0 66 1544 172 355 21 507 23
0 10 165 113 60 191 6 70
0 66 165 5 255 6 744 7
0 10 564 133 113 25 262 9
16 66 775 537 21 446 949 23
16 17 175 431 678 6 74 632
24 66 40 666 313 626 6 130
16 66 253 278 187 6 70 7
0 943 123 355 21 314 158 9
0 690 1526 961 676 165 6 667
0 1 165 23 1 6 2142 7
24 1 6 2492 7 1358 316 23
16 66 1314 295 512 1043 700 15
24 1 313 1617 431 1617 6 117
16 10 253 6 1686 7 357 15
0 66 1311 45 535 1450 6 723
16 1 5 447 1529 2127 6 130
0 66 1232 821 1328 6 98 322
16 1 398 1311 889 61 6 74
0 1 210 299 102 702 6 723
0 10 325 1240 1311 736 6 343
24 10 865 878 1834 6 2326 320
0 10 338 614 19 28 6 1023
24 10 1870 6 97 320 7 9
47 261 648 1165 1834 1362 727 65
0 10 325 5 283 109 512 15
0 66 196 2103 6 787 7 23
16 10 1060 6 212 7 119 923
24 1 2103 6 74 7 269 15
0 66 113 178 6 138 379 1971
0 17 1311 255 359 1332 6 344
0 10 66 394 113 262 255 15
16 17 182 1311 140 6 98 7
0 66 198 278 666 1311 6 667
0 10 1482 229 28 200 85 23
16 1 409 429 25 378 6 41
24 66 295 431 275 666 1299 15
0 10 750 695 6 41 7 15
0 66 2103 610 929 109 25 9
0 1 821 142 269 332 83 9
24 17 398 6 74 7 332 23
0 66 2103 45 318 627 370 15
0 1 403 695 768 21 349 15
16 1 1643 6 98 7 349 23
24 1 6 130 7 19 429 23
16 66 267 535 2458 109 954 15
16 66 765 1031 746 102 359 23
0 17 370 765 28 21 446 9
24 1 6 379 7 844 201 23
16 10 564 466 19 429 83 9
24 66 6 2107 7 209 1006 23
24 1 394 390 83 290 429 15
16 66 25 666 180 6 212 7
16 10 2103 1384 902 21 182 15
16 66 261 153 321 710 154 23
0 66 21 765 194 943 409 733
0 17 403 2103 1384 204 256 9
16 17 1078 702 703 349 154 23
0 17 1041 321 359 126 1348 9
16 1 187 196 6 1415 7 23
0 17 5 325 1071 140 638 15
24 1 1030 302 102 321 6 344
0 1 1311 938 6 74 7 23
0 66 510 401 299 183 21 9
16 1 4 78 535 6 2326 7
16 768 287 143 154 33 6 1923
24 10 123 331 270 950 6 2148
16 66 6 1572 7 183 152 23
16 17 187 739 865 349 838 23
16 10 453 253 4 157 612 15
16 10 196 539 431 426 43 9
0 1 1278 274 200 28 6 723
0 66 25 153 516 194 601 15
0 10 116 60 409 144 154 23
24 17 865 338 299 6 2285 7
16 10 338 417 1529 61 194 15
0 10 48 702 560 409 314 23
0 1 6 1146 7 90 594 23
0 66 626 26 446 6 37 1046
16 66 638 560 6 1709 7 23
0 66 941 358 627 270 115 15
47 253 83 1512 6 324 52 1569
24 17 26 535 191 198 501 15
0 17 878 901 540 6 744 7
0 126 28 6 647 7 710 9
16 66 523 431 429 6 98 70
24 10 191 57 40 6 75 7
0 1 6 1488 7 101 316 23
16 10 13 535 6 130 7 23
0 10 325 56 165 6 2326 130
16 113 907 210 6 1778 7 23
16 17 283 1016 1851 910 230 23
16 66 431 6 74 7 560 15
16 17 155 6 1258 7 2242 9
0 10 451 878 6 819 7 23
24 1 6 939 7 126 269 23
24 66 60 89 321 201 53 23
0 17 67 290 387 194 165 9
0 1 256 172 6 74 7 23
16 1 1000 401 1630 4 25 23
16 10 325 1311 1529 929 6 455
0 17 394 6 1837 786 7 9
16 17 1082 68 102 359 475 23
0 17 428 210 123 560 84 23
16 66 313 702 387 165 1760 9
0 66 1452 19 409 53 446 15
0 1 206 1311 1637 109 6 322
16 17 451 1311 6 70 7 23
16 66 299 1348 703 537 742 15
16 10 264 6 344 406 7 23
47 361 524 220 78 1205 51 372
47 221 646 21 645 362 325 65
16 66 431 548 19 6 681 577
16 1 133 356 6 1196 74 7
24 17 1243 28 126 2263 371 23
16 1 191 40 194 602 6 1730
24 66 1783 1617 6 130 7 23
16 17 1311 111 878 1617 6 344
0 17 394 431 153 83 101 23
16 17 1783 610 643 283 791 23
24 66 3 431 6 2285 7 23
16 17 1056 548 82 302 1744 1375
24 66 62 164 405 158 6 117
0 10 1003 1387 21 83 150 9
24 17 338 878 490 1121 25 15
16 17 165 739 6 70 7 23
0 66 865 255 435 25 6 344
24 10 6 1415 7 287 229 23
0 66 1733 68 287 21 249 23
0 10 338 325 624 6 74 7
0 10 674 1088 25 237 6 344
16 66 278 206 410 21 359 23
0 17 60 536 6 233 455 7
24 17 11 172 91 156 387 23
16 66 1063 806 208 154 11 15
24 17 466 165 56 6 74 632
0 66 677 28 153 154 332 9
47 387 307 187 4 51 304 52
0 1 877 362 67 188 21 9
16 66 865 390 89 6 98 171
24 1 187 165 164 1321 736 23
0 466 60 690 710 1031 314 23
16 17 6 939 7 318 30 9
0 1 1311 6 74 7 249 23
0 17 295 878 724 244 21 15
24 10 1790 1240 6 130 7 15
0 1 88 6 1545 7 63 15
0 66 309 19 710 53 31 9
24 313 1617 1978 338 63 1312 23
24 17 666 403 6 2285 7 15
24 17 768 493 601 8 178 23
24 66 2103 1464 594 262 710 9
0 1 916 194 239 349 6 531
24 10 765 804 710 359 1117 23
16 1 429 12 314 90 200 9
16 1 198 255 357 703 4 23
0 17 446 126 89 53 370 15
0 10 338 40 21 410 123 23
16 17 191 60 387 25 1417 23
16 10 451 1617 21 6 2228 561
24 1 398 164 78 6 98 7
24 1 313 539 243 981 8 15
16 666 145 1783 1529 59 857 15
0 10 520 1564 4 188 605 15
16 1 520 357 1503 1043 770 15
0 17 191 78 6 41 7 23
16 17 90 143 1059 21 1179 15
0 1 83 1060 309 397 626 23
0 66 394 1311 255 109 6 1497
